triple_id,doc_id,primary_failure,all_reasons
MPT-0fbc23723fddf436bc86,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-0fc3153fb00f90e33dc1,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-0fc436bb4fb8499d4f70,MP003,evidence,evidence_invalid
MPT-0fe23de951a7de75a8f8,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-102456d2717ddd21f758,MP019,evidence,evidence_invalid
MPT-1024d2d4676cdb4d1683,MP018,evidence,evidence_invalid;relation_not_entailed
MPT-1027edea09505faec331,MP003,evidence,evidence_invalid
MPT-10352e74c490c1046cbb,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-10426984e38143e8505a,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-10444455b624b4e3dc22,MP019,evidence,evidence_invalid
MPT-105a4e644e8a8bc271aa,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-105f92787a09e62093e6,MP002,evidence,evidence_invalid
MPT-107e6d856d2004eb8774,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-1081c76c49cf6a8d3e90,MP017,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-1084da66176644addd81,MP021,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-10a4dc585508949a562e,MP003,evidence,evidence_invalid
MPT-10a77a76672f37f0bfe5,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-10b263318413ebad3a1b,MP002,evidence,evidence_invalid
MPT-10b49c97f02265dc79f3,MP003,evidence,evidence_invalid
MPT-10e35f4b4a1cda942a91,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-10e7e856b806d49427b0,MP019,evidence,evidence_invalid
MPT-10ebaf14eeca1e5e1a86,MP002,evidence,evidence_invalid
MPT-10ebd63fbad778407142,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-10f2bfbd586da4d0ccb7,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-10f3cdebdd54bfcf5a54,MP019,evidence,evidence_invalid
MPT-11045282356cdd8d7f7c,MP001,relation_support,dual_qwen_relation_not_entailed
MPT-1108b5fc0c80b8634c9f,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-110971d5247d658d39c6,MP019,evidence,evidence_invalid
MPT-110f57af107c163ca1de,MP020,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-1122219937f030403ed9,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-112307a1822ec48203b3,MP019,schema_type,relation_type_invalid
MPT-1126d5156f25dc65bc57,MP019,schema_type,relation_type_invalid
MPT-11322099dcefbe09ff76,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-1136770b373845879948,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-1153d2bf8317cd773022,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-115ef46a1f92d5bea33c,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-116344dab73994acacf2,MP005,evidence,evidence_invalid
MPT-116926ec45e5d023b7b5,MP019,schema_type,relation_type_invalid
MPT-116f0d2e2eeb638794d9,MP002,evidence,evidence_invalid
MPT-11827fa3b71870b6bb75,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-11835abfb772a90baa27,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-1186aa544ce2088ecd44,MP003,evidence,evidence_invalid
MPT-11930f00dc834f52bd87,MP002,evidence,evidence_invalid
MPT-11af991cbb77c4f32400,MP005,evidence,evidence_invalid
MPT-11cf3b0027737f42174b,MP001,schema_type,relation_type_invalid
MPT-11d4e73c82a3f0e65a56,MP003,schema_type,relation_type_invalid
MPT-11f84730a7907ce86c79,MP019,evidence,evidence_invalid
MPT-1200d9266cdc2bfc24b4,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-121612b3b6fd9b7238af,MP003,evidence,evidence_invalid
MPT-121b80e8bb7d1f665d8e,MP006,evidence,evidence_invalid;relation_not_entailed
MPT-121cc698177affa0a917,MP003,evidence,evidence_invalid
MPT-12211a38146c15ba623e,MP019,evidence,evidence_invalid
MPT-12513a0bdafbaf442933,MP019,evidence,evidence_invalid
MPT-127d67c8767fd7268c8c,MP002,evidence,evidence_invalid
MPT-127fd2797918158abfbd,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-12814c82540fd58a0425,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-12912906896057ace84e,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-129d5ae676513489f68a,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-12a0f7d6ef53e075af42,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-12a2c270269672a77df5,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-12a504df0eb82cefc04b,MP005,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-12a964e5be036769b059,MP017,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-12afea31121bf8256d0e,MP019,evidence,evidence_invalid
MPT-12b1466fedb729436fc0,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-12bd7becc0ddf09b3aa0,MP004,evidence,evidence_invalid
MPT-12e31fb49456e54ce04c,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-12fc47fa2dd36e8809d0,MP005,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-130d51a35656e0e6e472,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-130f236b5715817667ac,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-1319cb495337ea77f89d,MP003,evidence,evidence_invalid
MPT-1320480058c2908b04e0,MP007,evidence,evidence_invalid;relation_not_entailed
MPT-134d5deec2e1b78d7e8e,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-136161c26da0a67ade6e,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-1365a8da6ff59e9add66,MP003,evidence,evidence_invalid
MPT-136632bca87356695afd,MP022,evidence,evidence_invalid
MPT-1375aec066057778578d,MP002,evidence,evidence_invalid
MPT-137651d439abc6cbd834,MP019,evidence,evidence_invalid
MPT-137c56bd0e93b9430080,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-137d86e9c0f24b734809,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-13902a0eb859e8193c30,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-13982c96326f5c19c7c2,MP003,schema_type,relation_type_invalid
MPT-13d6647efa548c117da4,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-13dc276aecce500c6cca,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-13dfd943711266aed53c,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-13e5c6f0f39b72c67501,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-140045b74500bfbf1f6a,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-1405b0ef5b948cd92e0c,MP003,evidence,evidence_invalid
MPT-140931a0ff03185613c6,MP003,evidence,evidence_invalid
MPT-140d2b7ed91b1d2365e0,MP003,evidence,evidence_invalid
MPT-1423efdf67bc54b315b0,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-14263da986dba11c1c65,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-142b48c32bb4603c578f,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-1432bf2f90c574ca140b,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-14361dc9ff4837b1bf52,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-143ddfe7658e02102292,MP019,evidence,evidence_invalid
MPT-143f36a637858d6ab76a,MP019,schema_type,relation_type_invalid
MPT-145806209d7e8fd6c79c,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-146bec48307b3067775e,MP022,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-147000b5a985105b75e6,MP018,schema_type,relation_type_invalid
MPT-147fca8baf5cec1d01e6,MP002,evidence,evidence_invalid
MPT-148f72d1a0729aae6275,MP003,evidence,evidence_invalid
MPT-1498ce5cf650668cf7a9,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-14a1408acef29655e551,MP002,evidence,evidence_invalid
MPT-14a7a52e4e1aabe06281,MP007,relation_support,dual_qwen_relation_not_entailed
MPT-14ca3e0515f5c75b63a9,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-14d72f4a1881995b5a0b,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-14d9257084d5ad13d43d,MP021,evidence,evidence_invalid
MPT-14dd185a133dbcaf14cb,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-14e5a0e1fd07a2451bf5,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-14f7425485117fb68a09,MP002,evidence,evidence_invalid
MPT-151b0e3082797969cd4c,MP007,evidence,evidence_invalid
MPT-151f42781d62b4cfddd6,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-152edbfd1d7dc15bc70a,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-1534084d41aea37cffd2,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-153569589246558655b0,MP002,evidence,evidence_invalid
MPT-15357e546c2390724db4,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-1563bc8482ce65a82960,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-157632a43a23de0b17cc,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-157985bed4f9fad11f63,MP003,schema_type,relation_type_invalid
MPT-157b74f34293898962a8,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-1584cc6f0e65210344d3,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-158ddf76d4dfbe2de4cc,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-159086f09e8eda3c99e5,MP003,schema_type,relation_type_invalid
MPT-1598431c50feaa772eda,MP017,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-15a363b1fad2a1aab69a,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-15ad77cd2fe995e1a3f0,MP001,schema_type,relation_type_invalid
MPT-15af3a87f775e3a6fe38,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-15e1f47fa7c23c634144,MP001,schema_type,relation_type_invalid
MPT-15e7dfa6ba2c0ab74ec7,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-15e84401b3982f9929b6,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-15ee9a5fced3bfeedf15,MP019,evidence,evidence_invalid
MPT-15ef818cf628b01d9fef,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-15efafa98d66ea6f2435,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-16010e0989f075c9bffa,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-16102ffebf9aca24c432,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-1613eb8a6961829e4ff8,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-161b2a8c1ae4f7021c95,MP005,evidence,evidence_invalid
MPT-1631653b1369d613ec67,MP019,evidence,evidence_invalid
MPT-1632214415841e2f2d49,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-1654dc5d66d74e52f253,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-16760bab3131ca9cff2f,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-1677443aead012217a15,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-167e0e9e3f22a6ee51b6,MP019,evidence,evidence_invalid
MPT-1682e26b25c6d2248aea,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-169050eccea32c44ba25,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-16a88d3807ae823ff8b9,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-16aeea14254d4cd5d494,MP002,schema_type,relation_type_invalid;evidence_invalid
MPT-16b47563a9c376a52cb2,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-16ced3180dbe22b7b05d,MP004,evidence,evidence_invalid
MPT-16de5d1cfcb4c6d2ec37,MP005,schema_type,relation_type_invalid
MPT-16e1252dc7c8b2c29564,MP022,schema_type,relation_type_invalid
MPT-16f4542e24d085bffd9a,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-16f6c7192be630e28ae5,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-171037a9868a8f404e6d,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-171d2912d610e7d2e6ca,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-17230d7ddd57eba20a18,MP002,evidence,evidence_invalid
MPT-172f2e961f4650375603,MP004,evidence,evidence_invalid
MPT-1732af502a5c3d51d65a,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-173cd4e704a18a854d97,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-173d2e5d8cee97299f41,MP019,evidence,evidence_invalid
MPT-1745abc450b2f605a2ab,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-1771104207e00e4e542d,MP019,evidence,evidence_invalid
MPT-177549da9e765fbba17d,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-1776fb34ced6e459c870,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-1780c759f74584fd0c8e,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-178239d2829feb985e17,MP002,evidence,evidence_invalid
MPT-1785d3998b6cc585060f,MP005,relation_support,dual_qwen_relation_not_entailed
MPT-17add2326049a6415789,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-17c1cacc175847a7d366,MP001,schema_type,relation_type_invalid
MPT-17dcdb3942e27ae3f4b4,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-17f3ed65d6856b8b2505,MP003,evidence,evidence_invalid
MPT-18081448411a756c9c16,MP019,evidence,evidence_invalid
MPT-181324f4882d65a02369,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-181567e46d1fad21c08e,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-1817ab6c786e4ed482d4,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-1821c377dec4e6eb5db5,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-1827144fe7090b163e06,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-182740563da8ed0d9429,MP002,evidence,evidence_invalid
MPT-1832a72ed7f88ed2d2f3,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-1854b2f91eacc14ed4f6,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-185ae2b10de088dbb61a,MP019,schema_type,relation_type_invalid;evidence_invalid
MPT-185d870f7f9fabec48d6,MP005,evidence,evidence_invalid
MPT-185e23db99fcd401eb48,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-18607b3dde81965c13fe,MP019,evidence,evidence_invalid
MPT-1882a53bb2b1a79c574a,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-188f2478c8fad84c77a5,MP019,evidence,evidence_invalid
MPT-188fa166f81380a87ae7,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-18934ac7608df572ebf6,MP002,evidence,evidence_invalid
MPT-189ffdae68854d82dda5,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-18bb2bc3f13a58d3976c,MP001,schema_type,relation_type_invalid
MPT-18c976a8a224b52c60b5,MP002,schema_type,relation_type_invalid
MPT-18cde96cd2ff6959735a,MP003,evidence,evidence_invalid
MPT-18fd96b16cf29485865d,MP019,evidence,evidence_invalid
MPT-1908756fdb408b106738,MP019,evidence,evidence_invalid
MPT-190ed011636c6008bf97,MP015,relation_support,dual_qwen_relation_not_entailed
MPT-191dc2911309aec8ca71,MP005,evidence,evidence_invalid
MPT-19262580c984144e6634,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-193ba61630843b116d9a,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-193ed6386a4f283c4a40,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-195cbb76e2c9a3c491fd,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-1969c188cbfa1cf6c885,MP019,evidence,evidence_invalid
MPT-196c110ae648aa42a4ca,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-196c3d2e88e1fa8a7046,MP005,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-19795bcf8f487d0c876c,MP019,evidence,evidence_invalid
MPT-197d3e40c2771d0133e3,MP018,relation_support,dual_qwen_relation_not_entailed
MPT-197e77489b85d398c69e,MP003,evidence,evidence_invalid
MPT-199394693c0e7b032214,MP007,evidence,evidence_invalid;relation_not_entailed
MPT-19b5852adca7600b24b2,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-19b7bc92eae98d8bdaad,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-19c74a86d690d53e1357,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-19c7d78992b67aaea9f7,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-19ca0597bea238f62955,MP002,evidence,evidence_invalid
MPT-19dcc338a778a753cc32,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-19f7292da715546757a8,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-19f80bc3c20f5e217d4c,MP003,evidence,evidence_invalid
MPT-19fd44d93339b4beb9ff,MP019,evidence,evidence_invalid
MPT-1a0a9dc3b57492f3a394,MP003,evidence,evidence_invalid
MPT-1a1eba7d333560c6a5f1,MP004,schema_type,relation_type_invalid
MPT-1a237acdd5560d91033a,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-1a28f8497da04b118fe4,MP002,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-1a2aa2b0b74244882957,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-1a3140e98e37501a9f9a,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-1a3846c4e36f245a738b,MP002,evidence,evidence_invalid
MPT-1a4ff548b6d28b8b84ec,MP017,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-1a580c05109febbad51b,MP019,evidence,evidence_invalid
MPT-1a59958d6783263b7020,MP019,evidence,evidence_invalid
MPT-1a635a56f371af3b6676,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-1a6589f13946edb87596,MP007,evidence,evidence_invalid;relation_not_entailed
MPT-1a6a15caf6be4a448632,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-1a6a4d0d7e66a86a543d,MP003,evidence,evidence_invalid
MPT-1a7ee5690352b83eae75,MP019,evidence,evidence_invalid
MPT-1a827c1abcb2125482eb,MP021,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-1a832c29f6089b8953d0,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-1a843aa56d386e340d41,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-1a8ca5233e78331ae35e,MP004,evidence,evidence_invalid
MPT-1a9270d15d0e07ed66d0,MP005,evidence,evidence_invalid
MPT-1a94822717a36157a507,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-1aadac83523c720cf797,MP002,schema_type,relation_type_invalid
MPT-1ac629010643919210a0,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-1ae0ae9fa1fe9cc9866a,MP003,schema_type,relation_type_invalid
MPT-1af8aeb77f24a620afae,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-1afda1f3bdbb04c59c36,MP003,schema_type,relation_type_invalid
MPT-1b2c0ea06e5930aa13e9,MP019,evidence,evidence_invalid
MPT-1b361a4ab948dd7dfa05,MP005,evidence,evidence_invalid
MPT-1b36e5e87108a09fb129,MP004,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-1b3864ee2d77e021283a,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-1b5299723bf6aecc473c,MP001,evidence,evidence_invalid
MPT-1b633a95dbe127ca4ff0,MP003,evidence,evidence_invalid
MPT-1b759a1d219fd70ec939,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-1b81938a84b21f14c712,MP003,evidence,evidence_invalid
MPT-1b836d9fa6cd05ac84e9,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-1b9066ed07a50fbfb38e,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-1b9126ec640939251f61,MP002,evidence,evidence_invalid
MPT-1b917d536409ee7c769f,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-1bba719d48edae9f7634,MP001,evidence,evidence_invalid
MPT-1bbd42a820c242eca318,MP002,evidence,evidence_invalid
MPT-1bc8e88d08682f87c930,MP019,evidence,evidence_invalid
MPT-1bd4194f242e3d96634f,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-1bd4d6304a7c716db665,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-1bfacfc79370f070f87a,MP019,evidence,evidence_invalid
MPT-1c02497d132b70608b24,MP003,evidence,evidence_invalid
MPT-1c16c45fe43e5b42585f,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-1c16e5807651782a0a27,MP002,evidence,evidence_invalid
MPT-1c294a289f304a958ab3,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-1c3035a76031a19013b9,MP003,schema_type,relation_type_invalid
MPT-1c321f4ea29fa3a6cf78,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-1c3e574f06922c2d86b7,MP019,evidence,evidence_invalid
MPT-1c46526d78be7847249a,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-1c466b453a9d8618bff8,MP002,evidence,evidence_invalid
MPT-1c46ad2da78077c2736f,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-1c634327d1f2858905cb,MP003,evidence,evidence_invalid
